"gene" "baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Olfr843"	141.439564306	0.0431936958709287	0.138638820413441	0.311555563889817	0.755378309231968	0.884350526361274
"Gli2"	97.2864003084059	-0.168488314456806	0.452899670894481	-0.372021278187374	0.709877006866301	0.85894295721248
"B330016D10Rik"	203.262326845867	-0.0353640339426328	0.134488695796239	-0.26295172046439	0.792587791374788	0.90426088922237
"Zfp407"	5168.97705941177	0.083112489019777	0.0888151100388033	0.935792220304239	0.349380177806658	0.597428425191688
"Mlf1"	10.0969577612509	-0.353988874521247	0.460580457903844	-0.768571198466153	0.442147908877073	NA
"Ranbp3l"	395.21149119492	0.135526803514964	0.113033775566582	1.19899386564446	0.230530330885893	0.474942180890921
"Timm29"	2189.24553323551	-0.279418956579338	0.0837753777371976	-3.33533508444298	0.00085196670711632	0.0133143819604607
"Nupl2"	798.211679582861	0.0193584649746103	0.0857368589390041	0.225789295457891	0.821365303093431	0.919030371506589
"Cyp4f16"	2211.86902717009	0.503062663213921	0.132566587745147	3.79479227587148	0.000147767118770634	0.00390011373161603
"Smim5"	563.761155917959	0.0263615355991206	0.119751247169181	0.220135791670527	0.825765400709717	0.922112089070647
"Ccdc57"	558.106859825528	0.1388191895728	0.14137783159252	0.981902098858792	0.326148081669355	0.574507340126558
"Msx1"	13.1531246485024	-0.106120380399776	0.351598447063972	-0.301822665276074	0.762787251769907	NA
"Olfr1448"	65.0066549686861	0.203223373711484	0.184826283419362	1.09953719758774	0.27153381824736	0.520348545559191
"Inka2"	289.550392873372	-0.0569319881708389	0.154740188459829	-0.367919858037516	0.712932992662664	0.860966649865261
"Spata33"	56.6950522018922	-0.162522027453245	0.429673775689327	-0.37824516330444	0.70524847779492	0.856246242335695
"Mypop"	368.946807331738	0.560978227730767	0.156141035099961	3.59276616407488	0.000327186176503586	0.00681760870037797
"Bdnf"	145.930950896138	0.393657310518639	0.109599265708243	3.59178784615735	0.000328417164095672	0.00682615075572853
"Zdhhc22"	214.962782296944	0.185954536235052	0.111736062245498	1.66423026279991	0.0960664225403739	0.281132079197701
"Zbtb8b"	268.832311810361	0.159945581005281	0.108440247514018	1.47496510448857	0.140221925301713	0.351474863866184
"Fitm2"	2291.42764860604	-0.0378986983732065	0.101895678704014	-0.371936267123696	0.709940301841951	0.85894295721248
"Depp1"	374.988279020338	0.141062501366524	0.179563169370433	0.785587054745714	0.432109450892118	0.670547598423723
"Nrip1"	15751.829705333	0.055988773152701	0.0622333388235035	0.899658835780732	0.368301836099351	0.614810052269853
"Tyw5"	337.209474007422	-0.260425764738349	0.118202611486127	-2.203214983697	0.0275795997172887	0.129561820064225
"Mmgt2"	1382.10098394493	0.0243377182700092	0.0892373744654208	0.27273010233442	0.785060693270449	0.900033242264644
"Duxbl1"	21.439612744353	0.0540919855445712	0.372547008836633	0.145195060654188	0.884556865637106	NA
"Tmem136"	146.250320291604	0.011711242720505	0.199479109877348	0.0587091186024732	0.953183796273433	0.980926437645372
"Fbxl13"	36.9423028680922	-0.149443591731295	0.228459120688025	-0.654137122130351	0.513023466957989	NA
"Cxcr6"	201.398740337043	0.240319720075949	0.12524244853104	1.91883600883441	0.0550050911490012	0.200487649194562
"Nkx1-2"	134.416431946464	0.383294701875689	0.158648513190593	2.41599933190182	0.0156920901394496	0.0907891700900376
"Jaml"	247.490536312703	-0.00727698525535168	0.145971509167533	-0.0498520930341264	0.960240254019463	0.984151562120046
"Phldb1"	7119.82691523772	0.0795488758297955	0.100769163453252	0.789416852375671	0.42986840938699	0.66833584958269
"Gm9826"	7.41034838207609	1.19200187991415	0.613549435104078	1.94279680122588	0.0520407145621623	NA
"Tob2"	2606.54647110133	0.124242398593695	0.131795709098291	0.942689253267239	0.345839871868009	0.593704871920427
"Thnsl1"	411.921589129748	0.0145429975738758	0.167882345216069	0.0866261282873946	0.930968696594787	0.971211963547156
"Sp8"	43.6440155453806	0.441230365333594	0.199449358634198	2.21224258806887	0.0269499076478743	NA
"Tmem252"	1475.14324183705	0.149645745507822	0.227959452058923	0.656457734725302	0.511529653288308	0.733567492443121
"Mlec"	45907.738310325	-0.225646972984062	0.0739855756442627	-3.04987791227059	0.00228934408567044	0.0251102991138048
"E130311K13Rik"	200.864079895236	-0.277591392614706	0.176288604616629	-1.57464172581307	0.115339165830169	0.312795529907891
"Igf2"	125.472320632256	-0.374463814822081	0.248296654381029	-1.50813073078077	0.131521071450317	0.338913579955477
"Morc2b"	373.300594136307	0.109218257542244	0.100253450131175	1.08942143536546	0.275968083036845	0.524493917560482
"Myof"	5127.87733908906	0.026195176906257	0.101867253789628	0.257150123633982	0.797062885092342	0.906226437833536
"Rtbdn"	185.346305032778	0.0401843863895138	0.124268658449811	0.323367025047135	0.746417299372933	0.879743893817205
"Olfr1336"	1373.76375315142	0.242936425037687	0.1207175997417	2.0124358466164	0.0441740129569215	0.173811047668644
"Gm6377"	12.022749873238	0.580184797513568	0.593608812110404	0.977385755866543	0.32837821214887	NA
"Klf17"	15.3626315787949	0.332397297169541	0.326930745326646	1.01672082519322	0.309286255973824	NA
"A730049H05Rik"	28.1230604747358	-0.06261265231377	0.451274453440743	-0.138746281417837	0.889650644483037	NA
"Ctxn1"	73.6195555666849	-0.0864923623076608	0.222314871192627	-0.389053426087356	0.69723662519846	0.851235223506107
"Exd1"	655.279981756965	0.082974682038432	0.0923485922579475	0.8984942813927	0.368922092598449	0.615289524145137
"Samd13"	69.3253897506142	0.0496637951852775	0.218718020929523	0.227067687309042	0.8203711095965	0.918767336925584
"Ccdc169"	129.790251008913	0.186327417531299	0.1848252526585	1.00812748718691	0.313393263390747	0.561667019262436
"Lemd3"	2343.21818908945	-0.0184174017784119	0.0739952351998383	-0.248899834275439	0.803438263493342	0.91023856683023
"Rhno1"	2153.88126588393	-0.166889951878161	0.0782385079321855	-2.13309221109911	0.0329171626074005	0.143585146861452
"Tpcn2"	1025.18470163314	0.203476321549822	0.148293539037802	1.37211858905028	0.170026523496822	0.397726571169777
"Mex3d"	403.257462777819	0.0329362876746185	0.159986240704955	0.205869501836469	0.836892849147682	0.928117572951648
"Vmn1r26"	1107.0280685403	0.294956020484752	0.131342090170114	2.24570828820164	0.0247226989517914	0.12023663005861
"Ccdc6"	5988.48638697749	0.162448195490907	0.0644273473937228	2.52141679057757	0.0116883315863581	0.0744364525537967
"Speer4b"	19.4389214095817	0.034883464294287	0.340142763466778	0.102555362162494	0.918315871796141	NA
"Lurap1l"	6190.86938258992	-0.0828158280667411	0.15042529116232	-0.550544575495465	0.58194591188739	0.781691023763245
"Tprn"	5669.33185688517	0.0964645178132375	0.118588854860953	0.8134366245997	0.415967768122782	0.65655628083342
"Tbc1d12"	684.639639902256	-0.116110082561426	0.0922510908305866	-1.25863099846325	0.208163645069588	0.444674343553072
"Fndc9"	15.6014252836163	0.216058571519602	0.359977607556775	0.600200031846498	0.548372932435424	NA
"Zfp454"	43.8781163229018	-0.460112430135284	0.333184028235385	-1.38095584164745	0.167292538521538	NA
"Ggnbp1"	934.639239236312	0.196804479425909	0.0880683095423034	2.2346798802965	0.0254383724134062	0.122499060669018
"Klhl11"	863.16675708955	-0.424796297889082	0.102954512650233	-4.12605807122063	3.69034120577984e-05	0.0015114037825051
"E130114P18Rik"	7.97697836763486	0.0977180069969261	0.498524729078816	0.196014362572327	0.844598924354749	NA
"Mcat"	1229.30797312859	-0.0998291071575076	0.0945051806603398	-1.05633475815789	0.290815301387973	0.53993711829826
"Foxo3"	13546.1353420249	0.470751814122253	0.11405612432494	4.12736989713158	3.66935907626369e-05	0.00151025006732952
"Rpl29"	17411.1157445819	-0.360954769866065	0.121838439415438	-2.96256888710878	0.00305083534512231	0.0303950210417578
"Hoxb3"	1683.74319601253	0.347805259859255	0.184779532172779	1.8822715685525	0.0597991527343007	0.210531507869141
"Tmem53"	306.610114607611	-0.250846180098378	0.126443914660937	-1.98385332161717	0.0472721938654361	0.181240959094875
"Serpinb13"	80.5188371190331	0.448477534454165	0.177521931915036	2.52632184438378	0.0115263832769922	0.0737724022824582
"Pthlh"	15.0688850685027	-0.210607253004569	0.355592490952968	-0.592271373448166	0.553668881990222	NA
"P2ry6"	123.828329629993	0.205906553108037	0.191569838774291	1.07483805606078	0.282447238977547	0.531342085045668
"Insc"	109.362722202969	-0.201268904168566	0.211270765613628	-0.952658563923825	0.340763094181712	0.588452459243276
"Dcun1d3"	1420.34128499016	-0.0564919831131265	0.13632721495676	-0.414385221109698	0.678592010572244	0.841873308348524
"Cfap100"	93.3446253607315	0.177167230371764	0.223301008078463	0.793400942952804	0.427544261542735	0.66630875288432
"Cyb561d1"	2085.13527368609	0.218058153618482	0.101997570813397	2.13787595017745	0.0325268126488262	0.142781372947382
"Cep120"	1856.30927896929	0.0207084714561683	0.0731268230396647	0.28318571210096	0.77703448035795	0.895828145281286
"Slc35e4"	846.332867038227	0.119761670282148	0.156591363174868	0.76480380433503	0.444388382073023	0.679850033775897
"Lonrf2"	39.4675078924681	0.342189380442808	0.301929607270507	1.13334158758479	0.257070833693456	NA
"Dact2"	1335.80392618024	0.280943731238872	0.129038615032425	2.17720665374683	0.0294651520886685	0.134748775833438
"Pkd1l3"	182.804836535808	0.0370682683083578	0.134314770233785	0.275980580868639	0.782562981451524	0.899051267618413
"Vps37c"	4200.39143723813	0.0935699138749524	0.103748621796769	0.90189066856468	0.367114948811952	0.613567933344572
"Slc39a9"	11934.4731053651	-0.015028587595627	0.0901127179467921	-0.166775433457692	0.867546749203338	0.943587607649994
"Gm12185"	140.165578745521	0.636563814383457	0.541799135684928	1.17490740102184	0.240031764327288	0.48626317948759
"Slc25a47"	648.859733556283	-0.149552002794264	0.0777341122418956	-1.92389156421937	0.054368176850318	0.199151764411044
"Arhgap30"	208.106502742362	0.0204646263488545	0.205448128037469	0.0996096997541017	0.920654192838882	0.966271408099787
"Phf3"	9519.15022718528	0.0108720943825194	0.0717293490283678	0.151571072786673	0.879525250326679	0.948586900369792
"Hexim1"	3736.45623424752	-0.135374141710353	0.0771435360093984	-1.75483454237644	0.0792876132670264	0.251040303697258
"Cdk5r1"	247.321187107318	0.454290199802682	0.122290759136704	3.71483669747155	0.000203334964837656	0.00485934245593216
"Zfp710"	4291.74721787968	0.213504122936512	0.0936303354535481	2.28028792060064	0.0225906177493087	0.114244766403742
"Rimkla"	140.993941073571	0.258967184160576	0.240795502968693	1.07546520166635	0.282166503777391	0.530934098088769
"4930539E08Rik"	6820.52163784173	0.414944409151181	0.19187571511857	2.16256866531945	0.0305743704899768	0.137663317765322
"Rnf24"	1801.84101385111	0.0470992909066014	0.130735005354584	0.360265338107855	0.718648717577942	0.864416295998699
"Efna5"	87.6636095912031	0.0208661929752435	0.223178758868969	0.0934954252859443	0.925509983870202	0.96855810481312
"Gm5540"	9.23000285318505	-0.0704361437582522	0.570138942058562	-0.123542067665003	0.901677864236056	NA
"Fkrp"	1376.75436535752	0.0581787817608304	0.110763121208702	0.525254083904054	0.599406572093955	0.793229803484145
"Zfp689"	483.296353613213	-0.00761409690891572	0.0907844544984055	-0.08387005188261	0.933159750778779	0.972374899269703
"Cdca2"	2130.79253798351	-0.329045488920173	0.114059537578139	-2.88485729389139	0.00391591124366285	0.0357580451624979
"Ccdc125"	755.355113798507	-0.25931352908668	0.100457197195408	-2.58133350647108	0.00984194517060017	0.0668239543882155
"Tada3"	1573.15933579634	-0.0698649342702144	0.109935959829976	-0.635505746966375	0.525098619746628	0.744359748435374
"Nr1h5"	44.618653405463	-0.203068176609153	0.239948087899085	-0.846300457682988	0.397385152605364	0.640709978432326
"Gm6206"	16.2032318691539	-0.0552703665150532	2.31864564400317	-0.0238373494708006	0.980982347936441	NA
"Prex2"	601.341360140378	0.136461907711375	0.14831827344817	0.920061328512305	0.357540711532591	0.60529290891508
"Mrgpre"	580.017308910342	-0.0203369723798455	0.11247783830948	-0.180808705834912	0.856517729472748	0.937663888713731
"Yjefn3"	38.1529456697394	0.153439541134076	0.267529787186641	0.57354189508262	0.566277840965363	NA
"C1galt1c1"	4574.63379639754	-0.263051269861089	0.117739978081549	-2.23417121480092	0.0254718096633905	0.122589074119496
"Nrsn1"	13.9902990695548	-0.112726536670415	0.492267937639674	-0.228994269281312	0.818873370246589	NA
"Gphb5"	17.5280249773084	0.34559766871144	0.42075662463484	0.821371901182476	0.411434463723203	NA
"Elfn1"	35.9040367449722	0.362128196093246	0.248721966458818	1.45595582589287	0.145404831518881	NA
"Prss32"	32688.3951445787	0.00405805118643715	0.130063490919297	0.0312005402727128	0.975109609050082	0.989994051733103
"Olfr1366"	15.8063518631152	0.0867526902802996	0.339647514483749	0.255419770735435	0.798398902251915	NA
"Atxn7l2"	390.573874323158	-0.171007812271606	0.159814837807081	-1.07003714184559	0.284602590761354	0.533645904282791
"Ndnf"	191.376584632559	0.00293622765453732	0.240276490266037	0.012220203696526	0.990249930809742	0.996487699979586
"BB014433"	14.592907096002	0.512036510811027	0.474242412661017	1.07969362743822	0.280278632594612	NA
"Olfr982"	81.8097642055117	0.0110283507062189	0.166439279349372	0.0662605050281991	0.9471704265125	0.977603493767999
"Olfr729"	91.3197402301043	0.077608025528624	0.190168438762141	0.40810150219351	0.683199157226871	0.843874282154836
"Prss48"	352.766556173383	0.278672751023676	0.145200810901689	1.91922310414889	0.054956104764209	0.200353016886487
"Olfr1467"	110.48002332331	0.0521788722553344	0.194077678755434	0.268855607661545	0.78804079944783	0.901826731811323
"Olfr873"	117.213400162023	-0.103673927529635	0.189004231728004	-0.548527017526425	0.583330083140034	0.782353010360743
"Tmem121"	8.63744869351725	1.22624867779937	0.422861399718335	2.89988322087608	0.00373301709924655	NA
"Clec4a1"	25.3906888292137	0.309710186077261	0.319434296428711	0.96955833966432	0.332266687220794	NA
"Mterf2"	532.021152481526	0.029560582510685	0.14147865259627	0.208940232100178	0.834494896556714	0.926671640172636
"Olfr398"	205.171817316551	0.188928868525972	0.143998991759552	1.31201521772766	0.18951500002562	0.421798342983002
"Rapgef4"	773.107016859208	0.321029676363457	0.126777505548931	2.53222900208864	0.0113339942554156	0.0729376431725393
"Armcx3"	2363.30040362911	-0.528335073627356	0.137192520764868	-3.85104866272456	0.000117613123531123	0.00334875174327999
"Olfr1257"	31.9419043585558	0.197266967116542	0.208234454179318	0.947331064371646	0.343470106224874	NA
"Acap2"	6406.46699008155	0.0299421899263025	0.0850269312312476	0.352149483613243	0.724726159585055	0.867834263400569
"Bmyc"	139.602099010319	-0.266212782536555	0.183079083864116	-1.45408627199676	0.145922389110327	0.359874968079405
"Zadh2"	2803.78901541503	-0.187576727792278	0.0836943684579858	-2.24121086338612	0.0250124195085441	0.121114301569037
"Sephs2"	6312.50402643931	-0.0777244086840692	0.129798547883071	-0.598807998638683	0.549300927820955	0.760007973690035
"Gpr137c"	219.836376800733	-0.000138156926136045	0.15388669048518	-0.000897783464576813	0.999283672530899	0.999464035738156
"Il23r"	16.582450905688	0.00481569278979304	0.350031513827855	0.0137578835034876	0.989023143446396	NA
"Ankrd34a"	12.4237994312961	0.0379113170110653	0.42789341738172	0.0885999070587359	0.929399881952452	NA
"Olfr147"	512.224256926921	0.198098478494394	0.156746057332023	1.26381793498498	0.206295382318176	0.4428452901093
"Pcdh10"	112.269680920452	-0.0039772856614996	0.174692843451183	-0.0227673073660344	0.981835886204069	0.99243482832185
"Ccr2"	140.659549100892	0.000414920521011182	0.138512976477857	0.00299553537554304	0.997609912146985	0.998991726538998
"Dcaf5"	4255.67093685743	0.0577908650816577	0.100720841437203	0.573772659729903	0.566121652145647	0.772150095268116
"Ntf3"	11.8804072927366	-0.672445853819634	0.589785713144936	-1.14015283658522	0.25422263257	NA
"Themis"	77.4547332121685	0.436372509258166	0.182009669352228	2.39752377338641	0.0165063098126009	0.0938990487731537
"Oxtr"	157.840273575217	-0.401098363305896	0.152837662360489	-2.62434243700908	0.00868164507716427	0.0613083709977078
"Agtr1a"	38.8526746932315	-0.381727693206578	0.318661941860552	-1.19790801178769	0.230952830386069	NA
"Fam110b"	246.664266251004	0.0771966837615381	0.217237641714534	0.355355927970256	0.722322961392661	0.866266585073002
"Frmd3"	282.223388782209	0.591902710131263	0.253250984432683	2.33721780571636	0.0194278617943543	0.103969664498206
"Catsperg2"	29.257684252418	-0.270212145778223	0.252969438774247	-1.06816122567028	0.285447791856835	NA
"Gm8186"	232.107331551851	-0.476015268734407	0.149667512392999	-3.18048493706823	0.0014702878268645	0.0186483188292166
"C5ar1"	21.7061849796563	0.015419937608215	0.43008718464449	0.0358530506342828	0.971399531942638	NA
"Flg2"	3.51337456111301	-1.12009900091952	0.84078684110614	-1.33220329595777	0.182793393792857	NA
"Nrap"	740.097569919909	0.149450038688712	0.173731250884372	0.860236934506273	0.389658448863792	0.633976583924378
"Plcxd3"	34.3338555530898	0.51778429024611	0.310373206684762	1.66826349405866	0.0952634314196346	NA
"Olfr1258"	41.0617333559601	0.0623487035023039	0.23470232217875	0.265650134704756	0.790508670481151	NA
"Fam183b"	15.5744510891017	-0.144730564029521	0.357328561625863	-0.405034972214339	0.685451804469583	NA
"Zfp518a"	3144.4413817169	-0.252093732412433	0.116696635398563	-2.16024850717793	0.0307534368671562	0.138207607628939
"Myoz3"	38.0150764499351	0.0256472993262559	0.27693115359582	0.0926125464514841	0.92621137596279	NA
"Frmpd4"	18.7899433735604	0.182908468532396	0.342646797080447	0.533810530525556	0.593472627352258	NA
"Purg"	134.038786300822	-0.252912412421337	0.151619204504481	-1.66807637098414	0.0953005671556504	0.279952604317571
"Rtl5"	86.5796307772201	0.222181373570465	0.278970804656878	0.796432350129751	0.425780781426456	0.664568669500543
"4930515G13Rik"	8.83682816986101	-0.104360160705357	0.492841639269006	-0.211751914590956	0.832300584348652	NA
"Skint7"	54.2206430779645	0.0634383658737206	0.193077152944567	0.328564850404304	0.742484619549016	0.87765936261186
"Olfr788"	69.3589664989742	0.18496745796306	0.191108347100839	0.967866975823205	0.33311080921109	0.581824215920378
"Pdp1"	677.984071361875	-0.146760670051922	0.13790145186097	-1.06424311036177	0.287218582172314	0.536132755316709
"Tigd2"	1247.86652065641	-0.0769821489330701	0.0693986524714044	-1.10927440507279	0.267311823104379	0.515764793986959
"Hcar1"	73.2055172935627	0.785983287844979	0.253845155721425	3.09630997531241	0.0019594540784705	0.0228004215652956
"Hspe1-ps2"	49.2725143970872	0.362090223431523	0.227502691234709	1.59158654988377	0.111477634188745	0.307353689486065
"Gm5316"	471.453429233509	0.080520776234163	0.133428623783474	0.603474531558017	0.546193053364594	0.758484891543885
"Lrp1b"	22.2885461042498	-0.265242774268604	0.398161264269222	-0.666169208487485	0.505302951834292	NA
"Kcnk3"	113.995964619041	-0.166976125056946	0.187329203012962	-0.891351280907292	0.372740745649759	0.61917413772869
"Olfr509"	1145.78117154316	0.177285599363678	0.119117094472802	1.48833045456929	0.136663767229492	0.34661588085778
"Scn3b"	122.735087597366	-0.662972700357669	0.276830838207126	-2.3948657767009	0.0166264504861182	0.0944209763262204
"Mblac1"	125.280628098417	-0.259321839476274	0.153404666181715	-1.69044296976661	0.0909432402218924	0.273062543105651
"Iba57"	1028.55565706655	-0.149262484420772	0.100341781635024	-1.48754070327044	0.13687206124542	0.346884413106056
"Lix1l"	301.969520295307	-0.129829715782223	0.175915316517679	-0.738023944431101	0.46049989880141	0.692940828892728
"Zfp219"	2696.46193564436	0.0650783690574534	0.121912450063815	0.533812330269699	0.593471382053039	0.789398746062094
"Trappc1"	1888.54175229019	-0.197227921249476	0.0872222878547678	-2.26121013447705	0.023746247843028	0.117690792588337
"Prmt6"	951.25391645919	-0.0855320693098623	0.0964813476688852	-0.886514040033936	0.37534059186703	0.621509520761327
"Syt12"	526.516127886825	0.403498264488925	0.171115191110753	2.35805051480067	0.0183711928510604	0.100518010385108
"Ccdc71"	2391.73793418832	-0.145888060493827	0.102638135539114	-1.42138260528155	0.155205560581908	0.374892222742006
"Fut4"	7439.81290046906	-0.473829544961332	0.121841434872986	-3.88890319172026	0.000100698272051084	0.00303110496087103
"Sorl1"	25663.5689071838	0.120693997529694	0.100161225733074	1.20499720971206	0.228204379072066	0.472080419906733
"Olfr348"	30.231220563735	0.184295276497148	0.243995895313636	0.755321216614125	0.450056271427615	NA
"Zfp2"	327.104995154978	0.0104526709385738	0.136144830062845	0.0767761135971805	0.938801653226239	0.973870445064071
"Smcr8"	5381.41196387772	0.138170268790225	0.0713648832275584	1.93611006620227	0.0528542219245805	0.195389062285888
"Kmt5a"	8022.98128741768	-0.12699337793266	0.0548089749635272	-2.3170179339637	0.0205027548564299	0.107681556460113
"Tenm2"	95.9049642803044	-0.557904720203214	0.581389145410586	-0.959606357647447	0.337253368107785	0.585126148257121
"Retreg2"	4992.42861470604	0.0445872978550603	0.0775206344261823	0.575166833774016	0.565178471071014	0.771454468968107
"Zg16"	82988.0707132385	0.560771263515732	0.212566031049645	2.63810384352881	0.00833710476401731	0.0596768738769177
"Rd3"	17.6688653840375	0.369244999896706	0.362618167259977	1.01827496037168	0.308547304551408	NA
"Dcaf7"	8213.42232020266	-0.142584517527528	0.0644886840776522	-2.21100057423779	0.0270357972939345	0.127786025413173
"4933408B17Rik"	138.807448748565	0.0423176803089909	0.147211853801399	0.287461092406872	0.773759289041292	0.894160084660408
"Olfr173"	230.734247633029	0.0121057536952768	0.150180854541386	0.0806078360137495	0.935753834249704	0.973110806284183
"Olfr1183"	423.543712213126	0.142133329971218	0.114615064586995	1.24009291870472	0.214941027863885	0.453949700075981
"Krt8"	265040.709901892	0.0051878004798239	0.184005035952389	0.0281937961804819	0.977507585189778	0.990613036330816
"Gemin4"	1349.29778328246	-0.535365451471216	0.156892308235286	-3.41231165181373	0.000644144236327766	0.0110193728000598
"Ogfr"	4328.72192596253	0.3986582440794	0.153792315035556	2.59218572779291	0.00953682704925845	0.065339250175142
"Rarres1"	34.3089360140219	0.249437346132829	0.266818525998898	0.934857672266201	0.349861653281905	NA
"Prokr1"	11.1251175882603	0.0334389325048028	0.532308883829814	0.0628186632246657	0.949910904115752	NA
"Tmem241"	941.551728547778	0.193990177823754	0.101599864399535	1.9093546922553	0.0562163513493898	0.202901126598145
"Gm5417"	48.4929544722293	-0.0914925974191175	0.422423683456461	-0.216589649213045	0.828528153002881	0.923387487580047
"Tmem200a"	262.951564252287	-0.24303000561069	0.180122729587281	-1.34924673952893	0.177257726587316	0.406698051224053
"Zfp260"	5890.15627837365	0.151813868370897	0.114116118135641	1.33034553620592	0.183404450386352	0.414571263229966
"Chchd10"	6939.95615544038	0.0330033454139167	0.126392096241932	0.261118743934302	0.79400093741093	0.904786704171391
"Upk1b"	316.819570571991	-0.584624549320689	0.272115246318393	-2.1484446653777	0.0316784477593532	0.140646370038877
"Cyp20a1"	1789.13750177215	-0.188940541041009	0.0935293514475582	-2.02012029503859	0.0433709111893188	0.171798773187363
"Aff4"	14034.86422518	0.165886217470722	0.0920956212863928	1.80123892052218	0.0716652302995559	0.235712252002885
"Ctu2"	1305.91983416309	-0.234908549086188	0.135413897019847	-1.73474476590655	0.0827860233667543	0.257106207715857
"Tmem67"	800.100675311876	0.0321983264898535	0.0748841601034104	0.429975130192948	0.667213732261773	0.834858148848579
"Ccnq"	560.768492059121	-0.202975534464576	0.0976610479858774	-2.07836735987032	0.0376755366243943	0.156988700953447
"Pls1"	22291.796427868	0.116504975476492	0.153332248467459	0.759820433346199	0.447361927234634	0.682515288196852
"Dtx3l"	7143.23987344957	0.58529138953261	0.209081709401652	2.7993428559944	0.00512067342004297	0.0430685673386315
"Proser1"	1185.17725801616	0.225680549161698	0.0710598726988369	3.17592110132491	0.00149361567978076	0.0188370791978071
"Htr1b"	236.200228827847	0.264360321146933	0.114697033646394	2.30485752545218	0.0211745540957297	0.109909441585312
"Espnl"	85.195060410277	0.146278775483743	0.163794406976327	0.893063311404062	0.371823269061366	0.618515137850379
"Spty2d1"	4210.55013686125	-0.0857273965059984	0.0774858669089934	-1.10636171376497	0.268569989982662	0.516788776442503
"Rps23"	10316.7398510171	-0.329341198192466	0.113614047307101	-2.8987718156211	0.00374627428184653	0.034800585898628
"Cdc42ep1"	1958.07942353417	-0.146655919044792	0.141536123361297	-1.03617306707225	0.300121409290375	0.548880201680637
"Tmem202"	214.750006998407	0.288160640317089	0.138189872646547	2.0852515079316	0.0370464766277958	0.155361617494827
"Sall2"	337.851919642882	-0.12126763208617	0.161299205836623	-0.751817911670316	0.452160568912389	0.686122097086623
"Tceal1"	56.1149521072377	-0.382283739440377	0.225490396269434	-1.69534377412506	0.0900102253359402	0.271495601917547
"Adamts16"	313.905797389875	-0.181706060851488	0.194629030366301	-0.933602045437457	0.350509209825918	0.598200466076709
"Hist1h1a"	1828.35309068002	-1.2039391053592	0.39136378817465	-3.07626597487331	0.00209610774967076	0.0236941398106902
"Clip1"	6121.13209178255	-0.0640631511921111	0.0621801517951376	-1.03028296558647	0.302877193098095	0.551493864086194
"Fzd9"	129.733317029312	-0.614401217781173	0.23606599448732	-2.60266718684115	0.00925017015155287	0.0639851328165922
"Polr1a"	5125.00098236096	-0.193048974719273	0.0904174660416599	-2.13508499154716	0.0327540683485332	0.143231511620966
"Tmie"	164.832912346835	0.0354394760698061	0.220640302978742	0.160621045164267	0.872391878471377	0.946257805298242
"Lingo1"	173.587527363246	0.00883698380556286	0.160483635091418	0.0550647036411467	0.956086915875171	0.98250296139791
"Olfr95"	267.483146903154	0.129337921142616	0.127849697682009	1.01164041438962	0.311710014968103	0.560033941533183
"Ap5b1"	1558.90177628216	0.239614489354661	0.129152345321644	1.85528562224649	0.0635554502640868	0.218256924203064
"Aknad1"	56.6919821585107	0.0302514312935892	0.194349871622548	0.155654495889461	0.876305366894654	0.947912775821355
"Cfap46"	31.3350321346187	0.0918333253810802	0.359186166324569	0.255670551905659	0.798205235732615	NA
"Olfr780"	97.5011289086478	0.0998555658147393	0.157510881029693	0.633959794789765	0.526107060932952	0.745027100084579
"Zfa-ps"	43.7993726330735	0.264652828455111	0.167991868682911	1.57539070509805	0.115166288551878	NA
"Zfpm1"	311.808505659006	-0.123598803282284	0.19914043075836	-0.620661524189733	0.534822349966136	0.751036739737937
"Tsku"	4159.32198641158	0.534138826521781	0.205241021011624	2.60249546552164	0.00925480390306679	0.0639870600000809
"Grm5"	240.938328819361	0.139160165893654	0.164363262977531	0.846662224713061	0.397183419864443	0.640681753887621
"Ccdc69"	42.424945129288	-0.377756376629432	0.246886201103439	-1.53008298941407	0.125996188229302	NA
"Vsig8"	42.9157194237787	-0.136673283995888	0.242486839243474	-0.563631760067023	0.573004767515823	NA
"Zbtb45"	757.09634816981	-0.169923084354695	0.164880746073073	-1.0305817289266	0.302737007815904	0.551468583611938
"Hoxb13"	306.305192348429	-1.95600042493906	1.24583930938003	-1.57002625476028	0.116409003362822	0.313717640630419
"Olfr418"	153.284367657097	0.0847773805150065	0.142530949014407	0.594799803840761	0.551977298715429	0.761556465569212
"Zfp644"	7716.06904256347	-0.0559402927705568	0.0782495555521296	-0.714895980888857	0.474673320672229	0.704985278207582
"Gpr55"	62.8232479271647	-0.0337961726033788	0.242425044619861	-0.139408750677446	0.889127157843858	0.952910498267978
"Omg"	216.263248499947	0.250015955841841	0.140678053405008	1.77722075185426	0.0755319264155076	0.243515659461013
"Prss33"	39.0869831487953	0.179939679629766	0.319310573768943	0.56352559048036	0.573077039450516	NA
"Slc17a5"	2169.89261033862	0.0896786930810049	0.0987008362823326	0.908591015627061	0.363566050772254	0.609918063573628
"Tifab"	63.9915549034129	0.0483075177461826	0.292927311806039	0.164912986257045	0.869012470799124	0.94437875723468
"C1ql3"	23.6405866162261	0.0256783439373444	0.265949268265823	0.096553542353342	0.923080951870258	NA
