"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Mrpl46"	1439.76127860575	-0.55862248757291	0.156731753829212	-3.56419470799537	0.000364974966242798	0.0166681556673265
"Ccdc90b"	851.998569859123	-0.313975046549331	0.173326398753019	-1.81146697103381	0.0700685973191889	0.22449780911677
"Tmem126b"	1914.55874845013	0.125612442729372	0.116059589434937	1.08230990080996	0.279114848069316	0.47734888272445
"Tmem126a"	1667.17311373848	-0.433525706888739	0.11809871681169	-3.67087567581282	0.000241720902042167	0.0134775120431881
"Sytl2"	13268.0924151972	0.283559720951067	0.170400129212239	1.66408160757839	0.09609612205894	0.265371975752539
"Eed"	3365.18931764498	-0.0954948300716464	0.089610360524284	-1.06566729017643	0.286574069020925	0.485107683223007
"Me3"	387.888715645121	0.172304025586511	0.38709632393378	0.445119250514987	0.65623357775086	0.790989150585912
"Zfand6"	4998.72171913029	0.0181166132680958	0.109752797425308	0.165067439674373	0.868890900789697	0.926894882341846
"Fah"	689.515098836416	0.0293782286956671	0.164135234628169	0.178987947117025	0.857947165674384	0.921352530080055
"Sh3gl3"	38.1767627833198	-0.731719788158615	0.525986936111884	-1.39113680953279	0.164183944624186	0.353021961103063
"Ddias"	574.508550768708	-0.448296668353098	0.314625239605552	-1.42485920365172	0.15419790447744	0.341153977900672
"Rab30"	230.69011030005	0.728952024427145	0.385656407538244	1.89015924584336	0.0587366653991993	0.205423633465636
"Ndufc2"	3717.64243672947	-0.514849318550636	0.183840770478251	-2.80051762844165	0.00510207207102528	0.060492493243207
"Anapc15"	1153.806403092	-0.427918675134164	0.221234538153756	-1.93423087871011	0.0530847474163979	0.194055331949482
"Tmc5"	12217.5162306575	-0.260695354103431	0.199765764964892	-1.30500516016469	0.191891090694032	0.385461117052161
"Art2b"	107.696515801197	0.478039195358527	0.37681515398999	1.26863049507618	0.204572882644886	0.398281248899515
"Coq7"	1649.95694074906	-0.383280424615485	0.169994848441439	-2.25465905660971	0.0241547374744633	0.128177471415126
"Gm45837"	3340.61036693884	0.604896181077171	0.289384807646725	2.09028312853111	0.036592373920078	0.158279666996318
"Arl6ip1"	8191.92737962464	-0.357789104829783	0.182203197186275	-1.96368181434269	0.0495670028550715	0.186652028164087
"Smg1"	31166.8489188318	0.0375198838550486	0.0971793548406743	0.386089040378613	0.699430726287277	0.821778390200221
"Xylt1"	1237.27438010981	0.33089892210005	0.280536312218624	1.1795226061223	0.238190140464444	0.433182205356814
"Nucb2"	1011.07589300974	-0.413505301950189	0.272666581833248	-1.51652358411517	0.129387011469546	0.310629908425891
"Pik3c2a"	8435.35311872376	0.065389553690221	0.14147868222704	0.462186618230486	0.643947498722118	0.783360598147103
"Ipo5"	16919.5235622062	-0.494170323981968	0.20612627795732	-2.39741545269784	0.0165111909318258	0.105795801213399
"1110004F10Rik"	2809.45987430916	-0.528358095555294	0.13599595131673	-3.88510165515712	0.000102287079727352	0.00920177081145903
"Cyp2r1"	12.2816713767051	-0.784191445619552	0.604587079597973	-1.29706947449325	0.194607283444488	NA
"Pde3b"	822.423754236762	-0.280040130524397	0.195867857314303	-1.42974010317081	0.152791625690965	0.339931361276174
"Mylpf"	93.2160119825103	-0.219715989808821	0.269531456063957	-0.815177541862441	0.414970691113772	0.60356494473481
"Qprt"	39.9521349943552	0.701144408940984	0.300176747081836	2.33577189358319	0.0195031332193011	0.115924701259332
"Kif22"	2707.1283780062	-0.304496182570993	0.263127872496646	-1.15721751436604	0.247183503803825	0.443245956805384
"Maz"	6024.68959814898	-0.166820600632429	0.185221406293663	-0.900655080698072	0.367771738842567	0.563390143547719
"Pagr1a"	358.074091510611	-0.513986176209784	0.291022905247728	-1.76613650314659	0.0773729506796253	0.238413320894932
"Mvp"	30314.6359285441	-0.261687049876802	0.222377556181036	-1.17676915949092	0.239287655270704	0.434327122124999
"Cdipt"	5387.54363172537	-0.325142952580381	0.192416617904968	-1.68978623634765	0.091068857922954	0.25845514981378
"Sez6l2"	221.614023102816	0.0622628757080906	0.272852247123665	0.228192644057174	0.819496479789617	0.901367806983635
"Kctd13"	344.692926375098	0.264161047897804	0.144375304998785	1.82968304655722	0.0672973474347568	0.219033580084126
"Stard10"	20369.9798846476	-0.093452565574545	0.182461909796832	-0.51217575042705	0.60852801297912	0.756610442424655
"Ino80e"	2452.26784690564	-0.267305236112429	0.205743294728253	-1.29921724285347	0.193869385669094	0.387187387037125
"Fchsd2"	7893.45370054698	0.357049718070262	0.164895925217717	2.16530346398092	0.0303644532735262	0.1441643445712
"Klk10"	7.69336057914875	-0.798650185128344	0.654901195382896	-1.21949721692202	0.222655531540481	NA
"Aldoa"	67750.6023673173	-0.427857371254702	0.208650954076813	-2.05058909578333	0.0403069791675389	0.167586556206461
"Ppp4c"	6758.89398690937	-0.343534463611742	0.127299672222633	-2.69862802954385	0.00696259505338526	0.0703454244710452
"Tbx6"	120.585174982073	0.206742813470168	0.220057365124583	0.939495087351984	0.347476613337711	0.544673456464987
"Plekhb1"	333.708394789806	0.160068380673276	0.187447980602453	0.853934943224357	0.393141036930867	0.585219774125856
"Gdpd3"	495.791862577024	0.497009001313069	0.17947747946058	2.76919980605272	0.00561941619696891	0.0628726672071672
"Rab6a"	10551.4574390032	-0.367454632618574	0.11676376154193	-3.14699207841656	0.00164959430876198	0.0340208611777679
"Mrpl48"	1760.69919290343	0.0693604965294104	0.147774300629372	0.469367787456976	0.638806769311017	0.779124011489055
"Coro1a"	381.671335916417	-0.486889408890046	0.347569115475003	-1.40084198282302	0.161261331136407	0.349744760001923
"Dnajb13"	1507.66601791968	0.139999485293004	0.220754464856421	0.634186426915802	0.525959164477457	0.695331065735513
"Sult1a1"	6157.48332701193	0.515766831515856	0.384476113659279	1.34147951769229	0.179764815439103	0.37160579678185
"Klk7"	7.0530765447053	-0.293984963021116	0.818298426176659	-0.35926375221654	0.719397788195171	NA
"Sgf29"	2388.40121717288	0.0432698296678021	0.110730927020477	0.390765532558038	0.695970554318661	0.819154542796962
"Nupr1"	6178.62142355861	-0.278464610555666	0.214339321855005	-1.29917650268596	0.193883363420955	0.387187387037125
"Ppme1"	3387.69070007679	-0.179462916403202	0.101356461929231	-1.77061149321201	0.0766253294036535	0.237227952205034
"Cln3"	1678.16258952036	0.337956677570182	0.149752237816174	2.2567721357529	0.0240223167110185	0.128124130386347
"Nfatc2ip"	621.93267960626	-0.277731687134603	0.17106648143389	-1.62353071628433	0.104476002640782	0.276889198396878
"Cd19"	144.182169648476	-0.621440034765425	0.711953705826161	-0.872865791244526	0.382736234089293	0.576699508909786
"Lipt2"	1011.40789794079	-0.420594378054841	0.225916667870252	-1.86172353735492	0.0626420691038878	0.210550946953832
"Pold3"	6246.57520072455	-0.0369274161323586	0.0945464779471403	-0.390574212114006	0.69611199026113	0.819209304511411
"Rabep2"	1819.72661571834	0.163896520526012	0.150720528691917	1.08742002133649	0.276851226854669	0.474531913171209
"Pgm2l1"	1476.67366756726	0.10640269772781	0.151502708706789	0.702315480931344	0.482482440941049	0.659521290519069
"Atp2a1"	124.718410763568	0.49449506098488	0.293013965574645	1.68761601521313	0.0914849629142287	0.259114834255674
"Syt3"	28.0996560241904	0.720081941343935	0.411854099954719	1.7483908535161	0.0803963706174178	NA
"Chrdl2"	49.1985843026528	-0.51807885542879	0.559398780010513	-0.926135118526812	0.354375765355733	0.550935594140492
"Sh2b1"	3539.49609308412	0.18252694442943	0.136439467592862	1.33778698824957	0.180965884664942	0.37297207103282
"Gm9755"	22.525846526151	-0.471328532746771	0.578370217570745	-0.814925316739911	0.415115060653768	NA
"Slco2b1"	701.071621707853	1.08826206777659	0.343985842410668	3.16368272644595	0.00155786523490263	0.0334311553585448
"Eif3c"	25573.1766791878	-0.359099230315495	0.178724135607625	-2.00923747145081	0.0445119555739634	0.176362150349628
"Myh14"	44139.8677815365	-0.0345624609804419	0.281883164431052	-0.122612718110364	0.90241378284536	0.945748490363007
"Spns1"	2647.43138553658	0.223389127054796	0.208738837628498	1.07018478014317	0.284536143719967	0.482977313669204
"Lat"	48.5387783202132	-0.0992114160097754	0.260368208206482	-0.381042742096596	0.703171533075699	0.824538118155536
"Rps3"	25047.6012505391	-0.55333260524774	0.25591314097105	-2.16218910505395	0.0306036029820972	0.144782131619606
"Il21r"	287.390077303614	0.0471203553165054	0.26810131911618	0.175755775733749	0.860485814556697	0.923027464532738
"Dgat2"	3559.62526638759	-0.0102218509989146	0.291816429399349	-0.0350283601919003	0.972057126581955	0.98477829672443
"Il4ra"	3423.63170248484	-0.543477366528268	0.359075014928283	-1.51354826689018	0.130140450530316	0.311381094595267
"Nsmce1"	1117.20953291697	-0.658716992078976	0.262317141105963	-2.51114734363808	0.0120339456759263	0.0911587300945697
"Psma1"	6757.00072055819	-0.66544662999991	0.163571811023719	-4.06822316042839	4.73730005885495e-05	0.00717368516807132
"Kdm8"	709.077976356775	-0.204612127227944	0.21033205121604	-0.972805266933758	0.33065009451146	0.528701181372318
"Thap12"	4483.05812414353	-0.385717390332515	0.16761392312916	-2.30122523911865	0.0213789029865323	0.120508881141963
"Copb1"	20387.7437164776	-0.286155191682649	0.143033320478576	-2.0006190915879	0.0454334545638773	0.178266686618147
"Zkscan2"	437.17160312366	0.374652446484644	0.255302739400571	1.4674830648676	0.142244692838279	0.326538581445107
"Far1"	13818.3236890215	-0.00819555416162439	0.111805670973841	-0.0733017752162309	0.941565979084152	0.966882011595367
"Acer3"	3438.54813760031	-0.0456794393094736	0.131336831003524	-0.347803726954915	0.727987590509258	0.841350323020776
"Myo7a"	366.367842916386	0.125784423206549	0.57371708213211	0.219244688931162	0.826459445462549	0.904708683584442
"Aqp8"	15373.2701476661	-0.317310526952671	0.426327117282255	-0.744288866669938	0.45670173523532	0.639419469210651
"Lcmt1"	1567.43014815485	-0.257386599183858	0.153764510296577	-1.67390120572957	0.0941500172064779	0.262868643039976
"Arhgap17"	4723.9317407581	0.0860903908200894	0.189154914578087	0.45513166291299	0.649014520163186	0.786738126646799
"Disp1"	783.740026841516	-0.0375723154953427	0.162695575646233	-0.230936307555408	0.817364283657583	0.900054833755238
"Slc5a11"	34.4309450469593	0.211985107727994	0.399500305733789	0.530625645801763	0.595678220320623	0.746999354743202
"Parva"	9233.11186470309	-0.212121119919254	0.156901053054302	-1.35194197738011	0.176393877512028	0.367379978343634
"Dkk3"	67.7849381209571	0.733962116872288	0.501274316749884	1.4641925435779	0.143141346974503	0.327681882087368
"Pak1"	6874.96750220337	-0.291379297415235	0.130123780232048	-2.23924709915145	0.0251398428304767	0.13052303963384
"Trat1"	530.909675120408	0.363963086968801	0.263166098201671	1.38301661747436	0.166659770648963	0.356114323643154
"Rbbp6"	7362.8536977665	0.092105549987314	0.0890474240674503	1.0343426657412	0.300975997529074	0.498964149727482
"BC017158"	3881.67349720247	0.220851260334955	0.111713388873776	1.97694531122401	0.0480478122872781	0.183384785212311
"Slc5a2"	82.0801597227475	0.345498496635597	0.242582713113186	1.42425027819023	0.154374035193387	0.341355062065254
"Tgfb1i1"	191.956232251636	0.790949707854386	0.47009190648262	1.68254270483516	0.0924636512216667	0.260637177651168
"Itgam"	348.118700483892	-0.427870202121611	0.286776632760343	-1.49199813807417	0.135699633449745	0.318502076443637
"Lyve1"	562.028361020485	-0.308785769174353	0.328070296196834	-0.941218308252719	0.346592996339476	0.54397989779147
"Rnf141"	9193.68509735975	-0.218420405917311	0.145838058867116	-1.49769139560703	0.134213448408015	0.317039786517182
"Itgax"	156.739815196914	-0.651913809106315	0.362482671392303	-1.79846889398134	0.0721027337096558	0.228177725395011
"Adm"	308.057464502603	-0.503841042283964	0.362524136329765	-1.38981378560034	0.164585430836496	0.353475776627325
"Dkkl1"	95.9274707190201	-0.463699622792252	0.45153387069875	-1.0269431661343	0.304447226690591	0.502742727602801
"Pycard"	5010.23886329996	-0.664338813219178	0.177210575424917	-3.74886663296601	0.000177635511721025	0.0120255758385885
"Fus"	8600.4465815083	-0.0307544274368265	0.174352660296691	-0.17639207445698	0.859985930711842	0.922853617842302
"Tead2"	621.813502409331	0.0442731415996628	0.128549425321761	0.344405597215596	0.730541280092713	0.842947270786746
"Cd37"	178.272702062075	-0.048777428245867	0.353823189995907	-0.137858200437431	0.890352486122091	0.939750018476713
"Prss8"	3852.16048169522	0.0225489279868442	0.180690930789925	0.124792804421712	0.900687584099692	0.945234907193436
"Kat8"	1902.4115091616	-0.00884873262923489	0.0689847868936996	-0.128270782989736	0.89793468587182	0.943459919793379
"Bckdk"	4730.81496182035	-0.215443720417393	0.159377055990433	-1.35178629746007	0.176443688840125	0.367379978343634
"Stx4a"	2565.05099343824	0.109538935273737	0.113602580708467	0.96422928590718	0.334930984768773	0.532743886529941
"Stx1b"	486.565023386106	0.493778297839642	0.263436337140859	1.87437429171215	0.0608788543252296	0.208269739443589
"Fbxl19"	4188.75198144337	0.0312968509300318	0.1810564966311	0.172856823766996	0.86276397033312	0.923996179655105
"Bcl7c"	878.222947433457	-0.44711326686065	0.159369835627952	-2.80550748577311	0.00502374144521398	0.0599474928452809
"Phkg2"	1845.12755119419	0.122664289035799	0.123164915641341	0.995935314834301	0.31928157524024	0.517859655441558
"Rnf40"	6864.8449589018	-0.0256451102058267	0.148007067576831	-0.173269497367173	0.862439598601527	0.923969948057207
"Prr14"	3114.84923704234	0.011466690116603	0.100268994812311	0.114359280633728	0.90895299151931	0.949489016858154
"9130019O22Rik"	1163.32910871257	-0.109433466499079	0.166232357847996	-0.658316274375084	0.510334922625065	0.682462760033813
"Nucb1"	25183.4390095722	-0.0767584785728817	0.191135153548182	-0.40159268009028	0.687983817821122	0.813358762295989
"Hsd17b14"	96.4290679055727	0.858228863391926	0.281719703967298	3.04639274891311	0.00231605089444631	0.0407386281589133
"Bcat2"	2739.66757772741	-0.0182662261554976	0.130189218223159	-0.140305214247368	0.888418844704544	0.938620173927237
"Itgal"	167.830944792847	-0.499388317634512	0.326654622013933	-1.52879611669236	0.126314995379108	0.307080096497612
"Abcc6"	938.323204482204	0.634920507051561	0.401765709198281	1.58032528041912	0.114032393277113	0.29059150706084
"Nomo1"	8470.43506651589	-0.134122080930636	0.193025083284801	-0.694842756434635	0.487153849857466	0.663647167778522
"Ush1c"	10631.0846935997	0.219522642751683	0.184338961209304	1.19086405451982	0.233706957775194	0.429586254978602
"Sergef"	624.057816290047	-0.23273083684589	0.101173404889875	-2.30031634399586	0.0214303043854583	0.120623196806706
"Lamtor1"	3720.36172262035	-0.436848051254945	0.159733838304329	-2.73484977192278	0.00624087514828088	0.0666684577257258
"Rgs10"	198.101769991842	-0.999168400093342	0.242829983458529	-4.11468298050592	3.877118983362e-05	0.00642707163447316
"Tial1"	4584.03555261016	0.00785083662471601	0.102806271566993	0.0763653472210603	0.939128437985934	0.965731607642898
"Bag3"	2724.74723283688	-0.366988218528102	0.230079712482072	-1.59504814470201	0.11070147004523	0.285278756003292
"Fgfr2"	5730.04998373481	0.401716683878775	0.195728849541774	2.05241427014589	0.0401294188589864	0.167170404865512
"Ate1"	3584.43653898083	-0.0295467752079396	0.0855548751856042	-0.345354664405041	0.729827755389902	0.842373154695106
"Ldhc"	7.52396195842195	-0.0710911472127579	0.605056136020529	-0.117495126452772	0.906467705822925	NA
"Tacc2"	7678.27385186217	0.112445421800426	0.145473969025651	0.772959056204749	0.439546612305012	0.624312421278708
"Ptpn5"	32.7947829440345	-0.327581053560948	0.710111297382464	-0.461309452149885	0.64457660445925	0.78384329827662
"Fam24a"	14.3268974293888	-0.0793127983459398	0.441195769303527	-0.179767812531709	0.857334853788313	NA
"Acadsb"	1685.14098585501	-0.188403529093824	0.228184484932193	-0.825663187178609	0.408995180386601	0.598092655570851
"Cpxm2"	150.479475998675	0.537409714784611	0.351842834289521	1.52741412474637	0.126658066337016	0.307599231403
"Chp2"	1496.35099921643	0.372271230099877	0.341603835504431	1.08977473730692	0.27581238480805	0.473369703716008
"Ern2"	10909.6155061237	0.29905736637377	0.175118097422213	1.70774677646672	0.0876833386191424	0.253165658903204
"Plk1"	5621.38498346462	0.0499471503054108	0.209698057650047	0.238186041707476	0.811736802727489	0.896904284553204
"Dctn5"	4019.09975392518	-0.09223657210032	0.100660364561418	-0.916314703430682	0.359501858316076	0.555751820552559
"Ndufab1"	4926.36859592062	-0.444876623954368	0.121049500700242	-3.6751628167061	0.000237697779500449	0.0133660481026588
"Ubfd1"	5460.97179962555	-0.149091910211881	0.1287522001243	-1.15797563123538	0.24687398114585	0.442736914244838
"Ears2"	1744.42690920093	0.0319853501962805	0.170517549257628	0.187578054783998	0.851207430606273	0.918248219446781
"Gga2"	1779.71545758431	0.0988767941348411	0.115729042624167	0.854381855174812	0.39289344623669	0.58490165249948
"Scnn1b"	1135.46985349155	-0.00229931574214787	0.366026992106666	-0.00628182017100481	0.99498786563603	0.997557991409653
"Mettl9"	4650.5668085614	-0.348220307261753	0.122663172030228	-2.83883338004613	0.0045278793252147	0.0571797957506814
"Mfsd13b"	36.2537301079383	0.223925518098887	0.42467689937229	0.527284433012175	0.59799608287265	0.749144149392638
"Cdr2"	892.879049579099	-0.350009235315795	0.273232474882896	-1.28099427224309	0.200195677947784	0.393865857605014
"Mrpl17"	3126.58527082466	-0.497620915446441	0.200434825259138	-2.48270685896564	0.0130388338103675	0.0943375473882544
"Polr3e"	3521.7185961059	-0.260468204745697	0.160960638358522	-1.61821056005961	0.105617227840652	0.278452984427442
"Arfip2"	4994.40277005377	-0.117376708476232	0.14867973054689	-0.789460056488429	0.429843166666819	0.615935713961173
"Dnhd1"	208.393570139859	0.580183890884462	0.337832561396858	1.71737113937608	0.0859113814131666	0.250457314975384
"Uqcrc2"	19224.7997019462	-0.419258019334046	0.128991348196116	-3.25028015597305	0.00115291370235121	0.0290127539995465
"Pdzd9"	153.608168727226	0.291506662778642	0.230127332985326	1.26671898986128	0.20525578739704	0.399158573598636
"Rrp8"	1366.88672749016	-0.575953635806824	0.194057519579261	-2.96795319787432	0.00299789974273948	0.0469495492784546
"Vwa3a"	237.760716426088	0.496273755575177	0.23242028638283	2.13524285379178	0.0327411781277384	0.149205802192635
"Ilk"	2329.67946516753	-0.313152460579643	0.119642338110358	-2.61740505514687	0.00886011329766794	0.0786386302609983
"Tpp1"	3018.07922899341	-0.0628181458541974	0.145990206282465	-0.430290136946966	0.666984600851565	0.798872903940925
"Hpx"	12.5498285927381	0.212748971567497	0.558282064354844	0.381077926645112	0.70314542584846	NA
"Cnga4"	8.56367937768781	0.743328419648267	0.503279879631692	1.47696828292092	0.139684139459465	NA
"Crym"	668.68131125605	-0.222674311666883	0.143504572454024	-1.55168792087251	0.120736914307951	0.299465711450885
"Anks4b"	7810.60574880372	-0.0167945973732191	0.17325625336627	-0.0969350141591408	0.922778002451097	0.95715415828356
"Zp2"	12.6889508626298	-0.536841244419726	1.19869993912043	-0.447852900379425	0.654259362154159	NA
"Tmem159"	1235.01132518795	-0.364207393416425	0.217594530511979	-1.67378928394698	0.0941720191315776	0.262868643039976
"Trim30a"	1438.48426255929	0.892027685437921	0.786290563319581	1.1344758884959	0.25659498213559	0.453248662294761
"Lyrm1"	1112.59980100865	0.201186453971366	0.139049013996046	1.44687436602094	0.147932113774724	0.333998441027081
"Rexo5"	1021.00269559672	0.213277170625778	0.145144502102013	1.4694126717654	0.141720892364264	0.325827556106848
"Eri2"	2010.55643228821	0.0330164176811455	0.18235806622812	0.18105268587266	0.856326221949059	0.92087208431487
"Chst15"	2159.14319299285	0.0965005952230369	0.286696043273137	0.336595490196913	0.736421856331231	0.846764932870625
"Oat"	10554.9968917597	0.389593464536144	0.218195633253931	1.78552365474127	0.074176417962982	0.232394166715468
"Acsm3"	26239.8671003911	-0.227580204111594	0.269567457340048	-0.844242129065717	0.398534117125968	0.589437125936348
"Thumpd1"	2386.28806586084	-0.31723431776008	0.170016074134907	-1.86590779356754	0.0620542670343821	0.209718639744428
"Acsm2"	201.776860674625	0.427494990432168	0.346115657906178	1.23512178853246	0.216785181478995	0.412063707098865
"Lhpp"	759.079546458526	0.285373648802351	0.19232032835115	1.48384547410557	0.137849919972797	0.320930973498368
"Gp2"	11.9793098690606	-0.536081900003627	0.727069191495604	-0.737318959837769	0.460928404913309	NA
"Fam53b"	2089.31902031573	0.274130498653441	0.167207218094208	1.63946569877737	0.101116308710696	0.272318273215092
"Eef1akmt2"	797.494226471871	-0.0460492166053552	0.133910051277769	-0.343881703919563	0.730935251856502	0.843232775514488
"Abraxas2"	2702.87499439831	-0.0249745365106625	0.0671498696279064	-0.371922338033602	0.709950672934881	0.829276572628381
"Trim21"	1598.30623627482	-0.105699576527667	0.252912879816555	-0.417928800638125	0.675999174543611	0.805200700348193
"Zranb1"	4933.83297159397	-0.0671336162542536	0.0966470320054617	-0.694626776024117	0.487289227491192	0.663726837161152
"Ctbp2"	7000.91692829575	-0.0251099659515444	0.081209258889509	-0.309200777040809	0.757168802852714	0.861355963508968
"Acsm5"	21.4481483485381	-0.282494241808756	0.878854339761961	-0.321434655355141	0.74788102418286	NA
"Rrm1"	8843.25486606928	-0.479978217654644	0.228288044851235	-2.10251140381628	0.0355085017558699	0.155856411342889
"Uros"	1067.21154537652	0.127414748614038	0.102489344611102	1.24319995505402	0.2137941592802	0.408990742063182
"Knop1"	4906.67368778744	-0.31540111561292	0.187771561615929	-1.6797065162511	0.0930144313361763	0.261345723983791
"Mmp21"	61.6802479399203	0.258280354496396	0.228875848937525	1.12847360564852	0.259119957706575	0.456121936360621
"Vps35l"	4578.71151890852	0.0470103060799843	0.0819922064464018	0.573350908792957	0.566407122168605	0.724001049551567
"Bccip"	2905.978167047	-0.330569783028798	0.123954118392193	-2.66687212427158	0.00765607963380808	0.0738229064775268
"Dhx32"	10528.8337870761	-0.210509062312086	0.146253723960069	-1.43934155392556	0.150053774916093	0.336644809418601
"Stim1"	18513.8220389199	-0.245370659041581	0.184876453172309	-1.32721422783295	0.184437827200837	0.376754255232286
"Pgap2"	5966.08331524566	-0.240153697820048	0.148570390245087	-1.61643041674644	0.106001286474271	0.278863183237633
"D7Ertd443e"	79.5259766412106	0.540827079327017	0.364759544584132	1.48269479814057	0.138155517330053	0.321209251941914
"Art1"	11.3754579848767	1.64259175050703	0.72406978610682	2.26855447088729	0.0232954329831768	NA
"Mki67"	45495.6946775892	-0.349528199844247	0.317169837270746	-1.10202219369895	0.270452023108043	0.467770804851283
"Atp6ap2"	14975.3009837488	-0.0910020641601972	0.151183174089638	-0.601932488242647	0.547219077416598	0.710411543301875
"Usp9x"	26941.895797931	-0.107792725427163	0.125410639562747	-0.859518186040593	0.390054690964479	0.58258471449384
"Cask"	7674.85180914028	-0.208146225137188	0.114369940681993	-1.81993821012761	0.0687684151872239	0.22202153569797
"Swap70"	3237.00470527972	0.181658740501709	0.107970682471622	1.68248209924443	0.0924753932174829	0.260637177651168
"Wee1"	1756.73401778438	0.139030846911365	0.17964588978931	0.773916102808816	0.438980406358183	0.623662147556687
"Tmem9b"	3437.05604558431	-0.378415887928204	0.174688868066211	-2.16622783190041	0.0302937813387817	0.143987210146307
"BC051019"	35.7978814239858	0.424828626653857	0.307174309528651	1.38302134480498	0.166658321178069	0.356114323643154
"Akip1"	707.052850985434	-0.200561805292907	0.171049022009866	-1.17253991245468	0.240980357598779	0.436429281706644
"St5"	3738.17027862883	0.0856752166892272	0.126828632294647	0.67551951904825	0.499345754518118	0.673453575019239
"Trim66"	37.193519900165	0.0880550692405109	0.520908619972781	0.169041297963378	0.865764157718014	0.925544723002579
"Tub"	157.047555307453	0.380580296528091	0.285029235135072	1.33523249412552	0.181800264891429	0.37396934669477
"Eif3f"	9799.44046267013	-0.159413289837484	0.150234540187899	-1.06109613433838	0.288646214470848	0.487317980239228
"Ndufb11"	3826.37556938965	-0.390873081592314	0.176902739145064	-2.20953662719597	0.0271373377063268	0.136111405770837
"Rbm10"	5953.31332169112	-0.146859831987331	0.159842129207775	-0.91878050370833	0.358210392046528	0.554450461570808
"Cdk16"	8412.47714859527	-0.111806576146479	0.133379090404397	-0.838261648115071	0.401883770375875	0.592511702792615
"Usp11"	341.318558047861	0.122488814240707	0.203592813369451	0.601636237613321	0.547416301833417	0.710458643907726
"Glrx3"	5115.48605605753	-0.561225933199198	0.175358459702997	-3.20044971967559	0.00137213307538394	0.0320549610596756
"Mrgprf"	21.1429938314533	1.26574483340333	0.624193769909806	2.02780754057546	0.0425798944641737	NA
"LTO1"	1915.64021163441	-0.0403399721525586	0.0982770376937512	-0.410471999352129	0.681459739643525	0.809173130254738
"Fgf15"	22.7578636693072	2.99775059659461	0.828406958635903	3.61869316203096	NA	NA
"Ano1"	29327.7912846509	-0.267011796183843	0.270374362282551	-0.987563295312765	0.323366569788136	0.521746934467333
"Fadd"	1426.85708599392	-0.22631022780431	0.131611268215421	-1.71953534733733	0.0855169370932403	0.250062808177091
"Cttn"	21625.8816521521	-0.253653042507621	0.131041132880413	-1.93567498183264	0.0529075204519772	0.193668898550145
"Zfp300"	75.974914203327	-0.128609490367971	0.439745346977257	-0.292463561586298	0.769932216186887	0.869586022987511
"Gm498"	11.0805388492482	-0.0661210148272289	0.713733203082112	-0.0926410800866467	0.926188706872018	NA
"Slc6a14"	55313.6473315378	-0.123476464134116	0.23458283320595	-0.526366155812053	0.598633825937469	0.749779854687552
"Nadsyn1"	3917.89627975442	0.139494310992406	0.125930636862512	1.10770750047665	0.267988159062418	0.465153835182231
"Dock11"	1856.35348160359	-0.287936773105207	0.168674581673406	-1.70705491158544	0.0878118465399236	0.253333745912674
"Cul4b"	2622.5549711735	-0.135585636275822	0.153444591629201	-0.883613002167353	0.376905157776198	0.571340418981099
"Tnni2"	294.732580650631	-1.15347529318604	0.467187246580724	-2.4689785554468	0.0135499338305379	0.0965782443090735
"Syt8"	2000.56533487684	-0.959284889329961	0.544210711966868	-1.76270857635813	0.0779496535369198	0.238968416355767
"Smarca1"	28.5477626974141	-0.10416742322328	0.453873381511231	-0.229507672109876	0.818474358278734	NA
"Sash3"	105.721416105538	-0.356685881193935	0.410410827258107	-0.869094715597295	0.384795326856913	0.578080387044721
"Elf4"	5876.48052873331	-0.220440049442044	0.114576081760513	-1.92396219223841	0.0543593226826811	0.196868599347665
"Rab33a"	28.3343786848749	0.571280161854403	0.38451426794757	1.48571902130898	0.137353457213012	NA
"Slc25a14"	410.914385678577	-0.504120333225294	0.127161835233518	-3.96439963531145	7.35808959066321e-05	0.00818115473144786
"Rbmx2"	438.158883693048	-0.409666199415658	0.233762305064383	-1.75249041671979	0.0796895162941563	0.241709467693769
"Enox2"	1856.7862200682	-0.0893065147185733	0.138283140111234	-0.64582359531853	0.518393605328087	0.688757700975815
"Stk26"	1909.57954002708	-0.40843770251893	0.263137996249113	-1.55218063655186	0.120619007924236	0.299259260390354
"Gpc4"	3212.64386771813	-0.388585991084164	0.187829527605521	-2.06882270342643	0.0385627271325852	0.163283875028163
"Slc9a9"	162.856452869266	-0.520932447378625	0.228590328091292	-2.27889102626679	0.0226735439963875	0.124136056625382
"Arhgef6"	177.260342547535	0.458370763643413	0.252737421911218	1.81362443352149	0.0697355661239393	0.223846239865668
"Rbmx"	5532.41703396995	0.0557742720768615	0.107219337111834	0.520188555341344	0.602932161287899	0.752597100528779
"Fgf13"	24.6358493777661	-0.473324550886328	0.658167761756998	-0.719154869607672	0.472045502756291	NA
"F9"	18.2136116377007	-0.280368631590376	0.729844546365298	-0.384148423094536	0.700868443238767	NA
"Cacna1f"	44.1671718909129	-0.741720485338851	0.833377252659234	-0.890017675634997	0.37345639513188	0.568875147260419
"Ccdc22"	1563.61637493219	-0.0923663020392614	0.137665571468158	-0.670946998978795	0.502254294267661	0.67571886494502
"Syp"	154.629844978857	0.107531649648963	0.223784599598207	0.48051407398914	0.630861898093948	0.773510545225584
